"","MIR-887/887","MIR-887/3P","MIR-887/5P","MIR-99/99A","MIR-99-21/99A","MIR-99A/99A","MIR-99A/3P","MIR-99A/5P","MIR-99B/99B*","MIR-99B/99B","MIR-99B/3P","MIR-99B/5P","MIR-455/5P","MIR-425/425*","MIR-425/425","MIR-3614/5P","MIR-3677/3P","LET-7C/7C","MIR-3200/3P","MIR-21/21*","MIR-191/191*","MIR-191/191","MIR-191/3P","MIR-191/5P","MIR-3615/3615","MIR-192/192*","MIR-192/192","MIR-192/3P","MIR-192/5P","MIR-193B/193B","MIR-193B/3P","MIR-193B/5P","MIR-194-2/194*","MIR-16-1/1*","MIR-181C/181C*","MIR-181C/181C","MIR-181C/3P","MIR-181C/5P","MIR-181D/181D","MIR-181D/3P","MIR-181D/5P","MIR-4326/4326","MIR-1301/1301","MIR-1301/3P","MIR-1301/5P","MIR-1266/1266","MIR-1266/3P","MIR-1266/5P","MIR-100/100*","MIR-100/100","MIR-100/3P","MIR-100/5P","MIR-100-11/100","BIRC5","BUB1B","CCNB1","CCNF","CDC6","CDC25C","CDKN3","CENPE","DHFR","DNA2","E2F1","ECT2","FOXM1","CENPI","H2AZ1","HELLS","HMMR","KIF11","KPNA2","LIG1","MAD2L1","MCM2","MKI67","MYBL2","NEK2","PCNA","PLK1","POLE2","RAD51","RRAD","RRM2","SLC25A1","AURKA","TCF19","TK1","CDC45","TIMELESS","PRC1","PKMYT1","CCNE2","EXO1","AURKB","PTTG1","KIF20B","ESPL1","KNTC1","ARHGAP11A","GINS1","KIF14","TROAP","PARP2","SLC35B1","TRAIP","RNASEH2A","SORBS1","SPAG5","RAD51AP1","EBP","POLQ","PLK4","PTTG2","DBF4","UBE2C","ZWINT","WDHD1","OIP5","TPX2","NCAPH","ORC6","KIF4A","POC1A","EPC2","RIBC2","RBMS3","RGCC","UBE2T","RACGAP1","UHRF1","EMC9","NUSAP1","AMOTL2","GTSE1","DTL","ERCC6L","CEP55","NEIL3","ASF1B","DEPDC1B","PBK","KNL1","PLSCR4","PELI2","SPC25","CIP2A","CLSPN","CENPK","GNPNAT1","CENPM","CENPU","E2F8","SHCBP1","WDR76","DSN1","TEDC2","FAM83D","CDT1","KIF18A","MCM8","ARHGEF39","SAPCD2","CENPL","MTFR2","CDCA5","LRR1","ESCO2","ASPM","KIF4B","MICU3","FAM111B","PTTG3P"
"MIR-887/887",0.209682665882594,0.209682665882594,0.209682665882594,-0.324145768796835,-0.324145768796835,-0.324145768796835,-0.324145768796835,-0.324145768796835,0.201525949890358,0.201525949890358,0.201525949890358,0.201525949890358,-0.154405895024584,0.194686697350387,0.194686697350387,0.207653392983441,0.232912413370482,-0.32082452251634,0.172939144877675,0.187634354429504,0.227626285214775,0.233448604610154,0.233448604610154,0.233448604610154,0.168058825827787,0.201625229162688,0.201625229162688,0.201625229162688,0.201625229162688,0.180336583629309,0.180336583629309,0.180336583629309,0.180296318668365,0.115468686612181,-0.258422466413886,-0.258422466413886,-0.258422466413886,-0.258422466413886,-0.219207865744619,-0.219207865744619,-0.219207865744619,0.188617772627548,0.190628914964592,0.190628914964592,0.190628914964592,0.264737211452068,0.264737211452068,0.264737211452068,-0.258782432232929,-0.258782432232929,-0.258782432232929,-0.258782432232929,-0.258782432232929,0.325288667675897,0.352651321163323,0.349387138842896,0.280130034486009,0.305617046446357,0.359206680714543,0.353934431704106,0.31314208793671,0.270642345180365,0.275791007767662,0.314439721959318,0.324378988160119,0.287147544229533,0.29098711161658,0.324638182867502,0.282227741206405,0.302703731004985,0.312417601234578,0.315915705859539,0.291110445299305,0.313805601267956,0.289697988490805,0.305782083153814,0.281834513269212,0.327690886874127,0.284997870298906,0.302215147920129,0.282996010442478,0.343513170933282,-0.190743612169165,0.307358546103949,0.186125657651505,0.287305802853418,0.279565080401937,0.278069233784963,0.317451649643188,0.338400663054686,0.338559059605208,0.344420277256701,0.305154788255243,0.291381615659181,0.296199328697824,0.313376205146279,0.287831620551638,0.318025787722082,0.289467910101518,0.313959565643118,0.276139625671435,0.290547471174127,0.303154939558159,0.237010691815209,0.194906146968122,0.313867203783652,0.281259645908393,-0.20559222390076,0.33772256261437,0.264215060712767,0.241989725955571,0.287077825592551,0.30345928639578,0.302548734737025,0.221841347241251,0.31819957766962,0.351358217587424,0.257281128610337,0.347350015064189,0.310420206432921,0.326298969463642,0.274919562273945,0.345044735801129,0.334109059632123,-0.210530865921435,0.245132344853359,-0.23042928742217,-0.224520104642111,0.324900298348881,0.360089026369713,0.35164152778437,0.247320890533209,0.37274612264513,-0.177636049132954,0.290651249225386,0.355433098240684,0.307851457765036,0.304657759264269,0.340813486780631,0.343388240204606,0.333005486468237,0.303828013646527,0.323668014566166,-0.22733956743805,-0.206315909813795,0.329896895174765,0.25896287106247,0.290744804816929,0.312724286399743,0.225711268897724,0.317553885033836,0.323961171886154,0.334691266719338,0.299015691597086,0.3114787753612,0.309708926133158,0.331832963288629,0.312716304927918,0.272392103719435,0.299409486631611,0.291611130633241,0.257994739939536,0.271028841249731,0.242914250944769,0.279474806743491,0.323824791148956,0.302639117923769,0.280879479797976,0.305369149536816,0.32697570074631,-0.194366032541267,0.225526486975396,0.301583567859666
"MIR-887/3P",0.209682665882594,0.209682665882594,0.209682665882594,-0.324145768796835,-0.324145768796835,-0.324145768796835,-0.324145768796835,-0.324145768796835,0.201525949890358,0.201525949890358,0.201525949890358,0.201525949890358,-0.154405895024584,0.194686697350387,0.194686697350387,0.207653392983441,0.232912413370482,-0.32082452251634,0.172939144877675,0.187634354429504,0.227626285214775,0.233448604610154,0.233448604610154,0.233448604610154,0.168058825827787,0.201625229162688,0.201625229162688,0.201625229162688,0.201625229162688,0.180336583629309,0.180336583629309,0.180336583629309,0.180296318668365,0.115468686612181,-0.258422466413886,-0.258422466413886,-0.258422466413886,-0.258422466413886,-0.219207865744619,-0.219207865744619,-0.219207865744619,0.188617772627548,0.190628914964592,0.190628914964592,0.190628914964592,0.264737211452068,0.264737211452068,0.264737211452068,-0.258782432232929,-0.258782432232929,-0.258782432232929,-0.258782432232929,-0.258782432232929,0.325288667675897,0.352651321163323,0.349387138842896,0.280130034486009,0.305617046446357,0.359206680714543,0.353934431704106,0.31314208793671,0.270642345180365,0.275791007767662,0.314439721959318,0.324378988160119,0.287147544229533,0.29098711161658,0.324638182867502,0.282227741206405,0.302703731004985,0.312417601234578,0.315915705859539,0.291110445299305,0.313805601267956,0.289697988490805,0.305782083153814,0.281834513269212,0.327690886874127,0.284997870298906,0.302215147920129,0.282996010442478,0.343513170933282,-0.190743612169165,0.307358546103949,0.186125657651505,0.287305802853418,0.279565080401937,0.278069233784963,0.317451649643188,0.338400663054686,0.338559059605208,0.344420277256701,0.305154788255243,0.291381615659181,0.296199328697824,0.313376205146279,0.287831620551638,0.318025787722082,0.289467910101518,0.313959565643118,0.276139625671435,0.290547471174127,0.303154939558159,0.237010691815209,0.194906146968122,0.313867203783652,0.281259645908393,-0.20559222390076,0.33772256261437,0.264215060712767,0.241989725955571,0.287077825592551,0.30345928639578,0.302548734737025,0.221841347241251,0.31819957766962,0.351358217587424,0.257281128610337,0.347350015064189,0.310420206432921,0.326298969463642,0.274919562273945,0.345044735801129,0.334109059632123,-0.210530865921435,0.245132344853359,-0.23042928742217,-0.224520104642111,0.324900298348881,0.360089026369713,0.35164152778437,0.247320890533209,0.37274612264513,-0.177636049132954,0.290651249225386,0.355433098240684,0.307851457765036,0.304657759264269,0.340813486780631,0.343388240204606,0.333005486468237,0.303828013646527,0.323668014566166,-0.22733956743805,-0.206315909813795,0.329896895174765,0.25896287106247,0.290744804816929,0.312724286399743,0.225711268897724,0.317553885033836,0.323961171886154,0.334691266719338,0.299015691597086,0.3114787753612,0.309708926133158,0.331832963288629,0.312716304927918,0.272392103719435,0.299409486631611,0.291611130633241,0.257994739939536,0.271028841249731,0.242914250944769,0.279474806743491,0.323824791148956,0.302639117923769,0.280879479797976,0.305369149536816,0.32697570074631,-0.194366032541267,0.225526486975396,0.301583567859666
"MIR-887/5P",0.209682665882594,0.209682665882594,0.209682665882594,-0.324145768796835,-0.324145768796835,-0.324145768796835,-0.324145768796835,-0.324145768796835,0.201525949890358,0.201525949890358,0.201525949890358,0.201525949890358,-0.154405895024584,0.194686697350387,0.194686697350387,0.207653392983441,0.232912413370482,-0.32082452251634,0.172939144877675,0.187634354429504,0.227626285214775,0.233448604610154,0.233448604610154,0.233448604610154,0.168058825827787,0.201625229162688,0.201625229162688,0.201625229162688,0.201625229162688,0.180336583629309,0.180336583629309,0.180336583629309,0.180296318668365,0.115468686612181,-0.258422466413886,-0.258422466413886,-0.258422466413886,-0.258422466413886,-0.219207865744619,-0.219207865744619,-0.219207865744619,0.188617772627548,0.190628914964592,0.190628914964592,0.190628914964592,0.264737211452068,0.264737211452068,0.264737211452068,-0.258782432232929,-0.258782432232929,-0.258782432232929,-0.258782432232929,-0.258782432232929,0.325288667675897,0.352651321163323,0.349387138842896,0.280130034486009,0.305617046446357,0.359206680714543,0.353934431704106,0.31314208793671,0.270642345180365,0.275791007767662,0.314439721959318,0.324378988160119,0.287147544229533,0.29098711161658,0.324638182867502,0.282227741206405,0.302703731004985,0.312417601234578,0.315915705859539,0.291110445299305,0.313805601267956,0.289697988490805,0.305782083153814,0.281834513269212,0.327690886874127,0.284997870298906,0.302215147920129,0.282996010442478,0.343513170933282,-0.190743612169165,0.307358546103949,0.186125657651505,0.287305802853418,0.279565080401937,0.278069233784963,0.317451649643188,0.338400663054686,0.338559059605208,0.344420277256701,0.305154788255243,0.291381615659181,0.296199328697824,0.313376205146279,0.287831620551638,0.318025787722082,0.289467910101518,0.313959565643118,0.276139625671435,0.290547471174127,0.303154939558159,0.237010691815209,0.194906146968122,0.313867203783652,0.281259645908393,-0.20559222390076,0.33772256261437,0.264215060712767,0.241989725955571,0.287077825592551,0.30345928639578,0.302548734737025,0.221841347241251,0.31819957766962,0.351358217587424,0.257281128610337,0.347350015064189,0.310420206432921,0.326298969463642,0.274919562273945,0.345044735801129,0.334109059632123,-0.210530865921435,0.245132344853359,-0.23042928742217,-0.224520104642111,0.324900298348881,0.360089026369713,0.35164152778437,0.247320890533209,0.37274612264513,-0.177636049132954,0.290651249225386,0.355433098240684,0.307851457765036,0.304657759264269,0.340813486780631,0.343388240204606,0.333005486468237,0.303828013646527,0.323668014566166,-0.22733956743805,-0.206315909813795,0.329896895174765,0.25896287106247,0.290744804816929,0.312724286399743,0.225711268897724,0.317553885033836,0.323961171886154,0.334691266719338,0.299015691597086,0.3114787753612,0.309708926133158,0.331832963288629,0.312716304927918,0.272392103719435,0.299409486631611,0.291611130633241,0.257994739939536,0.271028841249731,0.242914250944769,0.279474806743491,0.323824791148956,0.302639117923769,0.280879479797976,0.305369149536816,0.32697570074631,-0.194366032541267,0.225526486975396,0.301583567859666
"MIR-99/99A",-0.324145768796835,-0.324145768796835,-0.324145768796835,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,-0.311536405190016,-0.311536405190016,-0.311536405190016,-0.311536405190016,0.238694111117088,-0.300963691593339,-0.300963691593339,-0.321008741607555,-0.360056340263119,0.495958552712055,-0.267344426567093,-0.290061564284501,-0.351884581916869,-0.360885231487265,-0.360885231487265,-0.360885231487265,-0.259800003361001,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.278780033135632,-0.278780033135632,-0.278780033135632,-0.278717788044147,-0.178501575398815,0.399492007112339,0.399492007112339,0.399492007112339,0.399492007112339,0.338870654228941,0.338870654228941,0.338870654228941,-0.291581817980781,-0.294690817364478,-0.294690817364478,-0.294690817364478,-0.409253891226802,-0.409253891226802,-0.409253891226802,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,-0.502859617989313,-0.545159196324365,-0.540113138352456,-0.433049460761788,-0.472449508693489,-0.555293043357098,-0.547142740605161,-0.484082374714396,-0.418382562422153,-0.426341814492944,-0.486088370661197,-0.501453355984968,-0.443897739904364,-0.44983327833947,-0.501854041789581,-0.436292278925754,-0.467945851371525,-0.48296239992746,-0.488370075417549,-0.450023938312421,-0.485108091542052,-0.447840439279935,-0.472704636842463,-0.435684392854308,-0.506573178123391,-0.440574586290437,-0.467190556988963,-0.437479936575573,-0.531032646000189,0.294868126315595,-0.475141670885311,-0.287729289106067,-0.44414238990007,-0.432176105421968,-0.429863695144178,-0.490744471395795,-0.52312928503417,-0.523374148248913,-0.532434930139165,-0.471734909629659,-0.450443137126052,-0.457890778494881,-0.484444293533792,-0.4449552447983,-0.491632024156513,-0.447484764021491,-0.485346103113223,-0.426880738480577,-0.449153643765895,-0.46864336894047,-0.366391816834909,-0.301302935968898,-0.485203322088297,-0.43479571270593,0.317822406513456,-0.522081018179956,-0.40844670503377,-0.374088842445013,-0.443789962749352,-0.46911385484948,-0.467706244610388,-0.34294171981152,-0.491900683828101,-0.543160203937561,-0.397727627504559,-0.536963974588232,-0.479874652684032,-0.504421430685308,-0.424994657977472,-0.533400272668139,-0.516494949835681,0.325456990458991,-0.378946977066543,0.356217707412154,0.347082776839134,-0.502259242781602,-0.556657050293654,-0.543598169571061,-0.38233022202366,-0.57622349459491,0.274605311172809,-0.449314072936652,-0.549459510160834,-0.475903656758867,-0.470966558828149,-0.526859238572893,-0.530839517174197,-0.514788950104489,-0.469683865621074,-0.500354270940259,0.351441348549088,0.318941143370701,-0.50998341832409,-0.400327411791783,-0.449458699336828,-0.48343650062731,-0.348924182526027,-0.490902515787117,-0.500807459116144,-0.517394976373832,-0.462244558113952,-0.481511080939258,-0.478775093506709,-0.512976361420124,-0.483424162171433,-0.421087491913909,-0.462853320853958,-0.450797941408055,-0.398830790190668,-0.418980041784667,-0.375518053878082,-0.432036552520463,-0.500596629867468,-0.467845966830297,-0.434208018746522,-0.472066288011001,-0.50546758097611,0.300467979939537,-0.348638530500282,-0.466214205398841
"MIR-99-21/99A",-0.324145768796835,-0.324145768796835,-0.324145768796835,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,-0.311536405190016,-0.311536405190016,-0.311536405190016,-0.311536405190016,0.238694111117088,-0.300963691593339,-0.300963691593339,-0.321008741607555,-0.360056340263119,0.495958552712055,-0.267344426567093,-0.290061564284501,-0.351884581916869,-0.360885231487265,-0.360885231487265,-0.360885231487265,-0.259800003361001,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.278780033135632,-0.278780033135632,-0.278780033135632,-0.278717788044147,-0.178501575398815,0.399492007112339,0.399492007112339,0.399492007112339,0.399492007112339,0.338870654228941,0.338870654228941,0.338870654228941,-0.291581817980781,-0.294690817364478,-0.294690817364478,-0.294690817364478,-0.409253891226802,-0.409253891226802,-0.409253891226802,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,-0.502859617989313,-0.545159196324365,-0.540113138352456,-0.433049460761788,-0.472449508693489,-0.555293043357098,-0.547142740605161,-0.484082374714396,-0.418382562422153,-0.426341814492944,-0.486088370661197,-0.501453355984968,-0.443897739904364,-0.44983327833947,-0.501854041789581,-0.436292278925754,-0.467945851371525,-0.48296239992746,-0.488370075417549,-0.450023938312421,-0.485108091542052,-0.447840439279935,-0.472704636842463,-0.435684392854308,-0.506573178123391,-0.440574586290437,-0.467190556988963,-0.437479936575573,-0.531032646000189,0.294868126315595,-0.475141670885311,-0.287729289106067,-0.44414238990007,-0.432176105421968,-0.429863695144178,-0.490744471395795,-0.52312928503417,-0.523374148248913,-0.532434930139165,-0.471734909629659,-0.450443137126052,-0.457890778494881,-0.484444293533792,-0.4449552447983,-0.491632024156513,-0.447484764021491,-0.485346103113223,-0.426880738480577,-0.449153643765895,-0.46864336894047,-0.366391816834909,-0.301302935968898,-0.485203322088297,-0.43479571270593,0.317822406513456,-0.522081018179956,-0.40844670503377,-0.374088842445013,-0.443789962749352,-0.46911385484948,-0.467706244610388,-0.34294171981152,-0.491900683828101,-0.543160203937561,-0.397727627504559,-0.536963974588232,-0.479874652684032,-0.504421430685308,-0.424994657977472,-0.533400272668139,-0.516494949835681,0.325456990458991,-0.378946977066543,0.356217707412154,0.347082776839134,-0.502259242781602,-0.556657050293654,-0.543598169571061,-0.38233022202366,-0.57622349459491,0.274605311172809,-0.449314072936652,-0.549459510160834,-0.475903656758867,-0.470966558828149,-0.526859238572893,-0.530839517174197,-0.514788950104489,-0.469683865621074,-0.500354270940259,0.351441348549088,0.318941143370701,-0.50998341832409,-0.400327411791783,-0.449458699336828,-0.48343650062731,-0.348924182526027,-0.490902515787117,-0.500807459116144,-0.517394976373832,-0.462244558113952,-0.481511080939258,-0.478775093506709,-0.512976361420124,-0.483424162171433,-0.421087491913909,-0.462853320853958,-0.450797941408055,-0.398830790190668,-0.418980041784667,-0.375518053878082,-0.432036552520463,-0.500596629867468,-0.467845966830297,-0.434208018746522,-0.472066288011001,-0.50546758097611,0.300467979939537,-0.348638530500282,-0.466214205398841
"MIR-99A/99A",-0.324145768796835,-0.324145768796835,-0.324145768796835,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,-0.311536405190016,-0.311536405190016,-0.311536405190016,-0.311536405190016,0.238694111117088,-0.300963691593339,-0.300963691593339,-0.321008741607555,-0.360056340263119,0.495958552712055,-0.267344426567093,-0.290061564284501,-0.351884581916869,-0.360885231487265,-0.360885231487265,-0.360885231487265,-0.259800003361001,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.278780033135632,-0.278780033135632,-0.278780033135632,-0.278717788044147,-0.178501575398815,0.399492007112339,0.399492007112339,0.399492007112339,0.399492007112339,0.338870654228941,0.338870654228941,0.338870654228941,-0.291581817980781,-0.294690817364478,-0.294690817364478,-0.294690817364478,-0.409253891226802,-0.409253891226802,-0.409253891226802,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,-0.502859617989313,-0.545159196324365,-0.540113138352456,-0.433049460761788,-0.472449508693489,-0.555293043357098,-0.547142740605161,-0.484082374714396,-0.418382562422153,-0.426341814492944,-0.486088370661197,-0.501453355984968,-0.443897739904364,-0.44983327833947,-0.501854041789581,-0.436292278925754,-0.467945851371525,-0.48296239992746,-0.488370075417549,-0.450023938312421,-0.485108091542052,-0.447840439279935,-0.472704636842463,-0.435684392854308,-0.506573178123391,-0.440574586290437,-0.467190556988963,-0.437479936575573,-0.531032646000189,0.294868126315595,-0.475141670885311,-0.287729289106067,-0.44414238990007,-0.432176105421968,-0.429863695144178,-0.490744471395795,-0.52312928503417,-0.523374148248913,-0.532434930139165,-0.471734909629659,-0.450443137126052,-0.457890778494881,-0.484444293533792,-0.4449552447983,-0.491632024156513,-0.447484764021491,-0.485346103113223,-0.426880738480577,-0.449153643765895,-0.46864336894047,-0.366391816834909,-0.301302935968898,-0.485203322088297,-0.43479571270593,0.317822406513456,-0.522081018179956,-0.40844670503377,-0.374088842445013,-0.443789962749352,-0.46911385484948,-0.467706244610388,-0.34294171981152,-0.491900683828101,-0.543160203937561,-0.397727627504559,-0.536963974588232,-0.479874652684032,-0.504421430685308,-0.424994657977472,-0.533400272668139,-0.516494949835681,0.325456990458991,-0.378946977066543,0.356217707412154,0.347082776839134,-0.502259242781602,-0.556657050293654,-0.543598169571061,-0.38233022202366,-0.57622349459491,0.274605311172809,-0.449314072936652,-0.549459510160834,-0.475903656758867,-0.470966558828149,-0.526859238572893,-0.530839517174197,-0.514788950104489,-0.469683865621074,-0.500354270940259,0.351441348549088,0.318941143370701,-0.50998341832409,-0.400327411791783,-0.449458699336828,-0.48343650062731,-0.348924182526027,-0.490902515787117,-0.500807459116144,-0.517394976373832,-0.462244558113952,-0.481511080939258,-0.478775093506709,-0.512976361420124,-0.483424162171433,-0.421087491913909,-0.462853320853958,-0.450797941408055,-0.398830790190668,-0.418980041784667,-0.375518053878082,-0.432036552520463,-0.500596629867468,-0.467845966830297,-0.434208018746522,-0.472066288011001,-0.50546758097611,0.300467979939537,-0.348638530500282,-0.466214205398841
"MIR-99A/3P",-0.324145768796835,-0.324145768796835,-0.324145768796835,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,-0.311536405190016,-0.311536405190016,-0.311536405190016,-0.311536405190016,0.238694111117088,-0.300963691593339,-0.300963691593339,-0.321008741607555,-0.360056340263119,0.495958552712055,-0.267344426567093,-0.290061564284501,-0.351884581916869,-0.360885231487265,-0.360885231487265,-0.360885231487265,-0.259800003361001,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.278780033135632,-0.278780033135632,-0.278780033135632,-0.278717788044147,-0.178501575398815,0.399492007112339,0.399492007112339,0.399492007112339,0.399492007112339,0.338870654228941,0.338870654228941,0.338870654228941,-0.291581817980781,-0.294690817364478,-0.294690817364478,-0.294690817364478,-0.409253891226802,-0.409253891226802,-0.409253891226802,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,-0.502859617989313,-0.545159196324365,-0.540113138352456,-0.433049460761788,-0.472449508693489,-0.555293043357098,-0.547142740605161,-0.484082374714396,-0.418382562422153,-0.426341814492944,-0.486088370661197,-0.501453355984968,-0.443897739904364,-0.44983327833947,-0.501854041789581,-0.436292278925754,-0.467945851371525,-0.48296239992746,-0.488370075417549,-0.450023938312421,-0.485108091542052,-0.447840439279935,-0.472704636842463,-0.435684392854308,-0.506573178123391,-0.440574586290437,-0.467190556988963,-0.437479936575573,-0.531032646000189,0.294868126315595,-0.475141670885311,-0.287729289106067,-0.44414238990007,-0.432176105421968,-0.429863695144178,-0.490744471395795,-0.52312928503417,-0.523374148248913,-0.532434930139165,-0.471734909629659,-0.450443137126052,-0.457890778494881,-0.484444293533792,-0.4449552447983,-0.491632024156513,-0.447484764021491,-0.485346103113223,-0.426880738480577,-0.449153643765895,-0.46864336894047,-0.366391816834909,-0.301302935968898,-0.485203322088297,-0.43479571270593,0.317822406513456,-0.522081018179956,-0.40844670503377,-0.374088842445013,-0.443789962749352,-0.46911385484948,-0.467706244610388,-0.34294171981152,-0.491900683828101,-0.543160203937561,-0.397727627504559,-0.536963974588232,-0.479874652684032,-0.504421430685308,-0.424994657977472,-0.533400272668139,-0.516494949835681,0.325456990458991,-0.378946977066543,0.356217707412154,0.347082776839134,-0.502259242781602,-0.556657050293654,-0.543598169571061,-0.38233022202366,-0.57622349459491,0.274605311172809,-0.449314072936652,-0.549459510160834,-0.475903656758867,-0.470966558828149,-0.526859238572893,-0.530839517174197,-0.514788950104489,-0.469683865621074,-0.500354270940259,0.351441348549088,0.318941143370701,-0.50998341832409,-0.400327411791783,-0.449458699336828,-0.48343650062731,-0.348924182526027,-0.490902515787117,-0.500807459116144,-0.517394976373832,-0.462244558113952,-0.481511080939258,-0.478775093506709,-0.512976361420124,-0.483424162171433,-0.421087491913909,-0.462853320853958,-0.450797941408055,-0.398830790190668,-0.418980041784667,-0.375518053878082,-0.432036552520463,-0.500596629867468,-0.467845966830297,-0.434208018746522,-0.472066288011001,-0.50546758097611,0.300467979939537,-0.348638530500282,-0.466214205398841
"MIR-99A/5P",-0.324145768796835,-0.324145768796835,-0.324145768796835,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,0.501092825134734,-0.311536405190016,-0.311536405190016,-0.311536405190016,-0.311536405190016,0.238694111117088,-0.300963691593339,-0.300963691593339,-0.321008741607555,-0.360056340263119,0.495958552712055,-0.267344426567093,-0.290061564284501,-0.351884581916869,-0.360885231487265,-0.360885231487265,-0.360885231487265,-0.259800003361001,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.311689879755591,-0.278780033135632,-0.278780033135632,-0.278780033135632,-0.278717788044147,-0.178501575398815,0.399492007112339,0.399492007112339,0.399492007112339,0.399492007112339,0.338870654228941,0.338870654228941,0.338870654228941,-0.291581817980781,-0.294690817364478,-0.294690817364478,-0.294690817364478,-0.409253891226802,-0.409253891226802,-0.409253891226802,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,0.400048473697992,-0.502859617989313,-0.545159196324365,-0.540113138352456,-0.433049460761788,-0.472449508693489,-0.555293043357098,-0.547142740605161,-0.484082374714396,-0.418382562422153,-0.426341814492944,-0.486088370661197,-0.501453355984968,-0.443897739904364,-0.44983327833947,-0.501854041789581,-0.436292278925754,-0.467945851371525,-0.48296239992746,-0.488370075417549,-0.450023938312421,-0.485108091542052,-0.447840439279935,-0.472704636842463,-0.435684392854308,-0.506573178123391,-0.440574586290437,-0.467190556988963,-0.437479936575573,-0.531032646000189,0.294868126315595,-0.475141670885311,-0.287729289106067,-0.44414238990007,-0.432176105421968,-0.429863695144178,-0.490744471395795,-0.52312928503417,-0.523374148248913,-0.532434930139165,-0.471734909629659,-0.450443137126052,-0.457890778494881,-0.484444293533792,-0.4449552447983,-0.491632024156513,-0.447484764021491,-0.485346103113223,-0.426880738480577,-0.449153643765895,-0.46864336894047,-0.366391816834909,-0.301302935968898,-0.485203322088297,-0.43479571270593,0.317822406513456,-0.522081018179956,-0.40844670503377,-0.374088842445013,-0.443789962749352,-0.46911385484948,-0.467706244610388,-0.34294171981152,-0.491900683828101,-0.543160203937561,-0.397727627504559,-0.536963974588232,-0.479874652684032,-0.504421430685308,-0.424994657977472,-0.533400272668139,-0.516494949835681,0.325456990458991,-0.378946977066543,0.356217707412154,0.347082776839134,-0.502259242781602,-0.556657050293654,-0.543598169571061,-0.38233022202366,-0.57622349459491,0.274605311172809,-0.449314072936652,-0.549459510160834,-0.475903656758867,-0.470966558828149,-0.526859238572893,-0.530839517174197,-0.514788950104489,-0.469683865621074,-0.500354270940259,0.351441348549088,0.318941143370701,-0.50998341832409,-0.400327411791783,-0.449458699336828,-0.48343650062731,-0.348924182526027,-0.490902515787117,-0.500807459116144,-0.517394976373832,-0.462244558113952,-0.481511080939258,-0.478775093506709,-0.512976361420124,-0.483424162171433,-0.421087491913909,-0.462853320853958,-0.450797941408055,-0.398830790190668,-0.418980041784667,-0.375518053878082,-0.432036552520463,-0.500596629867468,-0.467845966830297,-0.434208018746522,-0.472066288011001,-0.50546758097611,0.300467979939537,-0.348638530500282,-0.466214205398841
